"GEO";"GEO_OBJECT";"SEX";"AGE";"EP_MEASURE";"OBS_STATUS_FR";TIME_PERIOD;OBS_VALUE
"06";"DEP";"_T";"_T";"POP";"D";2014;1083312
"55";"DEP";"_T";"_T";"POP";"D";2015;190626
"30";"DEP";"_T";"_T";"POP";"D";2015;738189
"06";"DEP";"_T";"_T";"POP";"D";2015;1082440
"27";"DEP";"_T";"_T";"POP";"D";2015;601948
"35";"DEP";"_T";"_T";"POP";"D";2015;1042884
"04";"DEP";"_T";"_T";"POP";"D";2015;161799
"92";"DEP";"_T";"_T";"POP";"D";2015;1601569
"87";"DEP";"_T";"_T";"POP";"D";2015;375795
"21";"DEP";"_T";"_T";"POP";"D";2015;533147
"89";"DEP";"_T";"_T";"POP";"D";2015;340903
"10";"DEP";"_T";"_T";"POP";"D";2015;309056
"81";"DEP";"_T";"_T";"POP";"D";2015;386543
"76";"DEP";"_T";"_T";"POP";"D";2015;1257699
"974";"DEP";"_T";"_T";"POP";"D";2015;850727
"66";"DEP";"_T";"_T";"POP";"D";2015;471038
"84";"DEP";"_T";"_T";"POP";"D";2015;557548
"94";"DEP";"_T";"_T";"POP";"D";2015;1372389
"65";"DEP";"_T";"_T";"POP";"D";2015;228582
"67";"DEP";"_T";"_T";"POP";"D";2015;1116658
"38";"DEP";"_T";"_T";"POP";"D";2015;1251060
"15";"DEP";"_T";"_T";"POP";"D";2015;146219
"82";"DEP";"_T";"_T";"POP";"D";2015;255274
"22";"DEP";"_T";"_T";"POP";"D";2015;598357
"43";"DEP";"_T";"_T";"POP";"D";2015;227034
"51";"DEP";"_T";"_T";"POP";"D";2015;572293
"80";"DEP";"_T";"_T";"POP";"D";2015;571879
"976";"DEP";"_T";"_T";"POP";"D";2015;232189
"49";"DEP";"_T";"_T";"POP";"D";2015;810186
"09";"DEP";"_T";"_T";"POP";"D";2015;152499
"73";"DEP";"_T";"_T";"POP";"D";2015;428204
"63";"DEP";"_T";"_T";"POP";"D";2015;647501
"64";"DEP";"_T";"_T";"POP";"D";2015;670032
"07";"DEP";"_T";"_T";"POP";"D";2015;324209
"16";"DEP";"_T";"_T";"POP";"D";2015;353613
"2A";"DEP";"_T";"_T";"POP";"D";2015;152730
"54";"DEP";"_T";"_T";"POP";"D";2015;734403
"37";"DEP";"_T";"_T";"POP";"D";2015;604966
"71";"DEP";"_T";"_T";"POP";"D";2015;555408
"57";"DEP";"_T";"_T";"POP";"D";2015;1044486
"58";"DEP";"_T";"_T";"POP";"D";2015;211747
"46";"DEP";"_T";"_T";"POP";"D";2015;173400
"91";"DEP";"_T";"_T";"POP";"D";2015;1276233
"18";"DEP";"_T";"_T";"POP";"D";2015;308992
"34";"DEP";"_T";"_T";"POP";"D";2015;1120190
"28";"DEP";"_T";"_T";"POP";"D";2015;434035
"39";"DEP";"_T";"_T";"POP";"D";2015;260587
"23";"DEP";"_T";"_T";"POP";"D";2015;120365
"72";"DEP";"_T";"_T";"POP";"D";2015;568445
"42";"DEP";"_T";"_T";"POP";"D";2015;759411
"03";"DEP";"_T";"_T";"POP";"D";2015;341613
"62";"DEP";"_T";"_T";"POP";"D";2015;1472648
"83";"DEP";"_T";"_T";"POP";"D";2015;1048652
"47";"DEP";"_T";"_T";"POP";"D";2015;333417
"56";"DEP";"_T";"_T";"POP";"D";2015;744813
"2B";"DEP";"_T";"_T";"POP";"D";2015;174553
"973";"DEP";"_T";"_T";"POP";"D";2015;259865
"36";"DEP";"_T";"_T";"POP";"D";2015;224200
"48";"DEP";"_T";"_T";"POP";"D";2015;76309
"77";"DEP";"_T";"_T";"POP";"D";2015;1390121
"01";"DEP";"_T";"_T";"POP";"D";2015;631877
"31";"DEP";"_T";"_T";"POP";"D";2015;1335103
"14";"DEP";"_T";"_T";"POP";"D";2015;693579
"52";"DEP";"_T";"_T";"POP";"D";2015;179154
"60";"DEP";"_T";"_T";"POP";"D";2015;821552
"85";"DEP";"_T";"_T";"POP";"D";2015;666714
"53";"DEP";"_T";"_T";"POP";"D";2015;307940
"41";"DEP";"_T";"_T";"POP";"D";2015;333050
"75";"DEP";"_T";"_T";"POP";"D";2015;2206488
"93";"DEP";"_T";"_T";"POP";"D";2015;1592663
"11";"DEP";"_T";"_T";"POP";"D";2015;366957
"19";"DEP";"_T";"_T";"POP";"D";2015;241871
"32";"DEP";"_T";"_T";"POP";"D";2015;190932
"02";"DEP";"_T";"_T";"POP";"D";2015;538659
"69";"DEP";"_T";"_T";"POP";"D";2015;1821995
"05";"DEP";"_T";"_T";"POP";"D";2015;140916
"08";"DEP";"_T";"_T";"POP";"D";2015;277752
"25";"DEP";"_T";"_T";"POP";"D";2015;536959
"45";"DEP";"_T";"_T";"POP";"D";2015;673349
"33";"DEP";"_T";"_T";"POP";"D";2015;1548478
"61";"DEP";"_T";"_T";"POP";"D";2015;286618
"88";"DEP";"_T";"_T";"POP";"D";2015;372016
"59";"DEP";"_T";"_T";"POP";"D";2015;2605238
"40";"DEP";"_T";"_T";"POP";"D";2015;403234
"86";"DEP";"_T";"_T";"POP";"D";2015;434887
"44";"DEP";"_T";"_T";"POP";"D";2015;1365227
"95";"DEP";"_T";"_T";"POP";"D";2015;1215390
"79";"DEP";"_T";"_T";"POP";"D";2015;374435
"68";"DEP";"_T";"_T";"POP";"D";2015;762607
"29";"DEP";"_T";"_T";"POP";"D";2015;907796
"12";"DEP";"_T";"_T";"POP";"D";2015;279169
"90";"DEP";"_T";"_T";"POP";"D";2015;144483
"26";"DEP";"_T";"_T";"POP";"D";2015;504637
"70";"DEP";"_T";"_T";"POP";"D";2015;237706
"13";"DEP";"_T";"_T";"POP";"D";2015;2016622
"17";"DEP";"_T";"_T";"POP";"D";2015;639938
"74";"DEP";"_T";"_T";"POP";"D";2015;793938
"78";"DEP";"_T";"_T";"POP";"D";2015;1427291
"972";"DEP";"_T";"_T";"POP";"D";2015;380877
"971";"DEP";"_T";"_T";"POP";"D";2015;397990
"50";"DEP";"_T";"_T";"POP";"D";2015;499287
"24";"DEP";"_T";"_T";"POP";"D";2015;415417
"26";"DEP";"_T";"_T";"POP";"D";2016;508006
"84";"DEP";"_T";"_T";"POP";"D";2016;559014
"70";"DEP";"_T";"_T";"POP";"D";2016;237242
"72";"DEP";"_T";"_T";"POP";"D";2016;567561
"74";"DEP";"_T";"_T";"POP";"D";2016;801416
"2A";"DEP";"_T";"_T";"POP";"D";2016;154303
"75";"DEP";"_T";"_T";"POP";"D";2016;2190327
"04";"DEP";"_T";"_T";"POP";"D";2016;162565
"28";"DEP";"_T";"_T";"POP";"D";2016;433929
"73";"DEP";"_T";"_T";"POP";"D";2016;429681
"06";"DEP";"_T";"_T";"POP";"D";2016;1083704
"18";"DEP";"_T";"_T";"POP";"D";2016;307110
"82";"DEP";"_T";"_T";"POP";"D";2016;256897
"38";"DEP";"_T";"_T";"POP";"D";2016;1252912
"56";"DEP";"_T";"_T";"POP";"D";2016;747548
"07";"DEP";"_T";"_T";"POP";"D";2016;325157
"61";"DEP";"_T";"_T";"POP";"D";2016;285308
"49";"DEP";"_T";"_T";"POP";"D";2016;810934
"10";"DEP";"_T";"_T";"POP";"D";2016;308910
"80";"DEP";"_T";"_T";"POP";"D";2016;572744
"66";"DEP";"_T";"_T";"POP";"D";2016;474369
"64";"DEP";"_T";"_T";"POP";"D";2016;673986
"31";"DEP";"_T";"_T";"POP";"D";2016;1348183
"30";"DEP";"_T";"_T";"POP";"D";2016;742006
"01";"DEP";"_T";"_T";"POP";"D";2016;638425
"22";"DEP";"_T";"_T";"POP";"D";2016;598953
"46";"DEP";"_T";"_T";"POP";"D";2016;173347
"57";"DEP";"_T";"_T";"POP";"D";2016;1045271
"37";"DEP";"_T";"_T";"POP";"D";2016;606223
"11";"DEP";"_T";"_T";"POP";"D";2016;368025
"41";"DEP";"_T";"_T";"POP";"D";2016;332769
"976";"DEP";"_T";"_T";"POP";"D";2016;240987
"95";"DEP";"_T";"_T";"POP";"D";2016;1221923
"62";"DEP";"_T";"_T";"POP";"D";2016;1470725
"16";"DEP";"_T";"_T";"POP";"D";2016;353288
"14";"DEP";"_T";"_T";"POP";"D";2016;693679
"34";"DEP";"_T";"_T";"POP";"D";2016;1132481
"32";"DEP";"_T";"_T";"POP";"D";2016;190664
"90";"DEP";"_T";"_T";"POP";"D";2016;144089
"29";"DEP";"_T";"_T";"POP";"D";2016;908249
"81";"DEP";"_T";"_T";"POP";"D";2016;386448
"68";"DEP";"_T";"_T";"POP";"D";2016;762743
"65";"DEP";"_T";"_T";"POP";"D";2016;227829
"13";"DEP";"_T";"_T";"POP";"D";2016;2019717
"83";"DEP";"_T";"_T";"POP";"D";2016;1055821
"43";"DEP";"_T";"_T";"POP";"D";2016;227339
"39";"DEP";"_T";"_T";"POP";"D";2016;260517
"15";"DEP";"_T";"_T";"POP";"D";2016;145969
"87";"DEP";"_T";"_T";"POP";"D";2016;374978
"36";"DEP";"_T";"_T";"POP";"D";2016;223505
"05";"DEP";"_T";"_T";"POP";"D";2016;141107
"972";"DEP";"_T";"_T";"POP";"D";2016;376480
"09";"DEP";"_T";"_T";"POP";"D";2016;153067
"03";"DEP";"_T";"_T";"POP";"D";2016;339384
"973";"DEP";"_T";"_T";"POP";"D";2016;269352
"67";"DEP";"_T";"_T";"POP";"D";2016;1121407
"91";"DEP";"_T";"_T";"POP";"D";2016;1287330
"85";"DEP";"_T";"_T";"POP";"D";2016;670597
"24";"DEP";"_T";"_T";"POP";"D";2016;414789
"86";"DEP";"_T";"_T";"POP";"D";2016;436069
"40";"DEP";"_T";"_T";"POP";"D";2016;405010
"27";"DEP";"_T";"_T";"POP";"D";2016;602825
"51";"DEP";"_T";"_T";"POP";"D";2016;570883
"2B";"DEP";"_T";"_T";"POP";"D";2016;176152
"42";"DEP";"_T";"_T";"POP";"D";2016;761997
"78";"DEP";"_T";"_T";"POP";"D";2016;1431808
"93";"DEP";"_T";"_T";"POP";"D";2016;1606660
"88";"DEP";"_T";"_T";"POP";"D";2016;369641
"59";"DEP";"_T";"_T";"POP";"D";2016;2603723
"21";"DEP";"_T";"_T";"POP";"D";2016;533213
"55";"DEP";"_T";"_T";"POP";"D";2016;189055
"76";"DEP";"_T";"_T";"POP";"D";2016;1255755
"974";"DEP";"_T";"_T";"POP";"D";2016;852924
"60";"DEP";"_T";"_T";"POP";"D";2016;823542
"92";"DEP";"_T";"_T";"POP";"D";2016;1603268
"54";"DEP";"_T";"_T";"POP";"D";2016;733821
"12";"DEP";"_T";"_T";"POP";"D";2016;278697
"35";"DEP";"_T";"_T";"POP";"D";2016;1051779
"58";"DEP";"_T";"_T";"POP";"D";2016;209161
"02";"DEP";"_T";"_T";"POP";"D";2016;536136
"69";"DEP";"_T";"_T";"POP";"D";2016;1835903
"19";"DEP";"_T";"_T";"POP";"D";2016;241535
"17";"DEP";"_T";"_T";"POP";"D";2016;642191
"45";"DEP";"_T";"_T";"POP";"D";2016;674330
"23";"DEP";"_T";"_T";"POP";"D";2016;119502
"63";"DEP";"_T";"_T";"POP";"D";2016;650700
"48";"DEP";"_T";"_T";"POP";"D";2016;76422
"94";"DEP";"_T";"_T";"POP";"D";2016;1378151
"08";"DEP";"_T";"_T";"POP";"D";2016;275371
"50";"DEP";"_T";"_T";"POP";"D";2016;498362
"77";"DEP";"_T";"_T";"POP";"D";2016;1397665
"971";"DEP";"_T";"_T";"POP";"D";2016;394110
"33";"DEP";"_T";"_T";"POP";"D";2016;1566679
"71";"DEP";"_T";"_T";"POP";"D";2016;555023
"25";"DEP";"_T";"_T";"POP";"D";2016;538549
"47";"DEP";"_T";"_T";"POP";"D";2016;332833
"79";"DEP";"_T";"_T";"POP";"D";2016;374743
"53";"DEP";"_T";"_T";"POP";"D";2016;307688
"44";"DEP";"_T";"_T";"POP";"D";2016;1380852
"89";"DEP";"_T";"_T";"POP";"D";2016;340544
"52";"DEP";"_T";"_T";"POP";"D";2016;178084
"68";"DEP";"_T";"_T";"POP";"D";2017;764030
"56";"DEP";"_T";"_T";"POP";"D";2017;750863
"971";"DEP";"_T";"_T";"POP";"D";2017;390253
"42";"DEP";"_T";"_T";"POP";"D";2017;762941
"84";"DEP";"_T";"_T";"POP";"D";2017;559479
"55";"DEP";"_T";"_T";"POP";"D";2017;187187
"50";"DEP";"_T";"_T";"POP";"D";2017;496883
"973";"DEP";"_T";"_T";"POP";"D";2017;268700
"07";"DEP";"_T";"_T";"POP";"D";2017;325712
"38";"DEP";"_T";"_T";"POP";"D";2017;1258722
"58";"DEP";"_T";"_T";"POP";"D";2017;207182
"78";"DEP";"_T";"_T";"POP";"D";2017;1438266
"77";"DEP";"_T";"_T";"POP";"D";2017;1403997
"04";"DEP";"_T";"_T";"POP";"D";2017;163915
"37";"DEP";"_T";"_T";"POP";"D";2017;606511
"93";"DEP";"_T";"_T";"POP";"D";2017;1623111
"87";"DEP";"_T";"_T";"POP";"D";2017;374426
"05";"DEP";"_T";"_T";"POP";"D";2017;141284
"03";"DEP";"_T";"_T";"POP";"D";2017;337988
"18";"DEP";"_T";"_T";"POP";"D";2017;304256
"61";"DEP";"_T";"_T";"POP";"D";2017;283372
"10";"DEP";"_T";"_T";"POP";"D";2017;310020
"24";"DEP";"_T";"_T";"POP";"D";2017;413606
"62";"DEP";"_T";"_T";"POP";"D";2017;1468018
"80";"DEP";"_T";"_T";"POP";"D";2017;572443
"974";"DEP";"_T";"_T";"POP";"D";2017;853659
"40";"DEP";"_T";"_T";"POP";"D";2017;407444
"63";"DEP";"_T";"_T";"POP";"D";2017;653742
"35";"DEP";"_T";"_T";"POP";"D";2017;1060199
"49";"DEP";"_T";"_T";"POP";"D";2017;813493
"33";"DEP";"_T";"_T";"POP";"D";2017;1583384
"82";"DEP";"_T";"_T";"POP";"D";2017;258349
"39";"DEP";"_T";"_T";"POP";"D";2017;260188
"30";"DEP";"_T";"_T";"POP";"D";2017;744178
"16";"DEP";"_T";"_T";"POP";"D";2017;352335
"94";"DEP";"_T";"_T";"POP";"D";2017;1387926
"70";"DEP";"_T";"_T";"POP";"D";2017;236659
"14";"DEP";"_T";"_T";"POP";"D";2017;694002
"45";"DEP";"_T";"_T";"POP";"D";2017;678105
"52";"DEP";"_T";"_T";"POP";"D";2017;175640
"90";"DEP";"_T";"_T";"POP";"D";2017;142622
"88";"DEP";"_T";"_T";"POP";"D";2017;367673
"43";"DEP";"_T";"_T";"POP";"D";2017;227283
"11";"DEP";"_T";"_T";"POP";"D";2017;370260
"79";"DEP";"_T";"_T";"POP";"D";2017;374351
"64";"DEP";"_T";"_T";"POP";"D";2017;677309
"83";"DEP";"_T";"_T";"POP";"D";2017;1058740
"71";"DEP";"_T";"_T";"POP";"D";2017;553595
"53";"DEP";"_T";"_T";"POP";"D";2017;307445
"28";"DEP";"_T";"_T";"POP";"D";2017;433233
"972";"DEP";"_T";"_T";"POP";"D";2017;372594
"32";"DEP";"_T";"_T";"POP";"D";2017;191091
"66";"DEP";"_T";"_T";"POP";"D";2017;474452
"31";"DEP";"_T";"_T";"POP";"D";2017;1362672
"08";"DEP";"_T";"_T";"POP";"D";2017;273579
"65";"DEP";"_T";"_T";"POP";"D";2017;228530
"48";"DEP";"_T";"_T";"POP";"D";2017;76601
"85";"DEP";"_T";"_T";"POP";"D";2017;675247
"92";"DEP";"_T";"_T";"POP";"D";2017;1609306
"19";"DEP";"_T";"_T";"POP";"D";2017;241464
"41";"DEP";"_T";"_T";"POP";"D";2017;331915
"23";"DEP";"_T";"_T";"POP";"D";2017;118638
"46";"DEP";"_T";"_T";"POP";"D";2017;173828
"76";"DEP";"_T";"_T";"POP";"D";2017;1254378
"2B";"DEP";"_T";"_T";"POP";"D";2017;177689
"81";"DEP";"_T";"_T";"POP";"D";2017;387890
"86";"DEP";"_T";"_T";"POP";"D";2017;436876
"74";"DEP";"_T";"_T";"POP";"D";2017;807360
"976";"DEP";"_T";"_T";"POP";"D";2017;250143
"01";"DEP";"_T";"_T";"POP";"D";2017;643350
"13";"DEP";"_T";"_T";"POP";"D";2017;2024162
"75";"DEP";"_T";"_T";"POP";"D";2017;2187526
"57";"DEP";"_T";"_T";"POP";"D";2017;1043522
"36";"DEP";"_T";"_T";"POP";"D";2017;222232
"21";"DEP";"_T";"_T";"POP";"D";2017;533819
"2A";"DEP";"_T";"_T";"POP";"D";2017;157249
"26";"DEP";"_T";"_T";"POP";"D";2017;511553
"02";"DEP";"_T";"_T";"POP";"D";2017;534490
"54";"DEP";"_T";"_T";"POP";"D";2017;733481
"29";"DEP";"_T";"_T";"POP";"D";2017;909028
"95";"DEP";"_T";"_T";"POP";"D";2017;1228618
"06";"DEP";"_T";"_T";"POP";"D";2017;1083310
"67";"DEP";"_T";"_T";"POP";"D";2017;1125559
"69";"DEP";"_T";"_T";"POP";"D";2017;1843319
"17";"DEP";"_T";"_T";"POP";"D";2017;644303
"59";"DEP";"_T";"_T";"POP";"D";2017;2604361
"34";"DEP";"_T";"_T";"POP";"D";2017;1144892
"73";"DEP";"_T";"_T";"POP";"D";2017;431174
"91";"DEP";"_T";"_T";"POP";"D";2017;1296130
"25";"DEP";"_T";"_T";"POP";"D";2017;539067
"60";"DEP";"_T";"_T";"POP";"D";2017;824503
"22";"DEP";"_T";"_T";"POP";"D";2017;598814
"44";"DEP";"_T";"_T";"POP";"D";2017;1394909
"89";"DEP";"_T";"_T";"POP";"D";2017;338291
"47";"DEP";"_T";"_T";"POP";"D";2017;332842
"72";"DEP";"_T";"_T";"POP";"D";2017;566506
"51";"DEP";"_T";"_T";"POP";"D";2017;568895
"27";"DEP";"_T";"_T";"POP";"D";2017;601843
"12";"DEP";"_T";"_T";"POP";"D";2017;279206
"09";"DEP";"_T";"_T";"POP";"D";2017;153153
"15";"DEP";"_T";"_T";"POP";"D";2017;145143
"12";"DEP";"_T";"_T";"POP";"D";2018;279274
"27";"DEP";"_T";"_T";"POP";"D";2018;599962
"50";"DEP";"_T";"_T";"POP";"D";2018;495983
"73";"DEP";"_T";"_T";"POP";"D";2018;433724
"76";"DEP";"_T";"_T";"POP";"D";2018;1255883
"48";"DEP";"_T";"_T";"POP";"D";2018;76520
"32";"DEP";"_T";"_T";"POP";"D";2018;191283
"02";"DEP";"_T";"_T";"POP";"D";2018;533316
"93";"DEP";"_T";"_T";"POP";"D";2018;1632677
"30";"DEP";"_T";"_T";"POP";"D";2018;745458
"71";"DEP";"_T";"_T";"POP";"D";2018;552185
"69";"DEP";"_T";"_T";"POP";"D";2018;1859524
"37";"DEP";"_T";"_T";"POP";"D";2018;607760
"19";"DEP";"_T";"_T";"POP";"D";2018;240583
"91";"DEP";"_T";"_T";"POP";"D";2018;1296641
"11";"DEP";"_T";"_T";"POP";"D";2018;372806
"66";"DEP";"_T";"_T";"POP";"D";2018;476357
"21";"DEP";"_T";"_T";"POP";"D";2018;533220
"26";"DEP";"_T";"_T";"POP";"D";2018;514732
"74";"DEP";"_T";"_T";"POP";"D";2018;816699
"974";"DEP";"_T";"_T";"POP";"D";2018;855961
"09";"DEP";"_T";"_T";"POP";"D";2018;153066
"57";"DEP";"_T";"_T";"POP";"D";2018;1043524
"88";"DEP";"_T";"_T";"POP";"D";2018;366112
"62";"DEP";"_T";"_T";"POP";"D";2018;1466743
"17";"DEP";"_T";"_T";"POP";"D";2018;646932
"63";"DEP";"_T";"_T";"POP";"D";2018;659048
"67";"DEP";"_T";"_T";"POP";"D";2018;1133552
"33";"DEP";"_T";"_T";"POP";"D";2018;1601845
"10";"DEP";"_T";"_T";"POP";"D";2018;310020
"80";"DEP";"_T";"_T";"POP";"D";2018;570662
"77";"DEP";"_T";"_T";"POP";"D";2018;1412516
"68";"DEP";"_T";"_T";"POP";"D";2018;764981
"90";"DEP";"_T";"_T";"POP";"D";2018;141852
"18";"DEP";"_T";"_T";"POP";"D";2018;303408
"87";"DEP";"_T";"_T";"POP";"D";2018;373199
"47";"DEP";"_T";"_T";"POP";"D";2018;331970
"23";"DEP";"_T";"_T";"POP";"D";2018;117503
"89";"DEP";"_T";"_T";"POP";"D";2018;337504
"34";"DEP";"_T";"_T";"POP";"D";2018;1159220
"94";"DEP";"_T";"_T";"POP";"D";2018;1396913
"22";"DEP";"_T";"_T";"POP";"D";2018;599584
"976";"DEP";"_T";"_T";"POP";"D";2018;259621
"61";"DEP";"_T";"_T";"POP";"D";2018;281593
"01";"DEP";"_T";"_T";"POP";"D";2018;647634
"56";"DEP";"_T";"_T";"POP";"D";2018;754867
"07";"DEP";"_T";"_T";"POP";"D";2018;326606
"13";"DEP";"_T";"_T";"POP";"D";2018;2034357
"28";"DEP";"_T";"_T";"POP";"D";2018;431997
"54";"DEP";"_T";"_T";"POP";"D";2018;733469
"70";"DEP";"_T";"_T";"POP";"D";2018;236018
"42";"DEP";"_T";"_T";"POP";"D";2018;763441
"72";"DEP";"_T";"_T";"POP";"D";2018;565963
"86";"DEP";"_T";"_T";"POP";"D";2018;437586
"25";"DEP";"_T";"_T";"POP";"D";2018;541454
"972";"DEP";"_T";"_T";"POP";"D";2018;368783
"06";"DEP";"_T";"_T";"POP";"D";2018;1086219
"60";"DEP";"_T";"_T";"POP";"D";2018;827153
"43";"DEP";"_T";"_T";"POP";"D";2018;227552
"15";"DEP";"_T";"_T";"POP";"D";2018;144765
"24";"DEP";"_T";"_T";"POP";"D";2018;413418
"53";"DEP";"_T";"_T";"POP";"D";2018;307084
"55";"DEP";"_T";"_T";"POP";"D";2018;185355
"40";"DEP";"_T";"_T";"POP";"D";2018;410355
"03";"DEP";"_T";"_T";"POP";"D";2018;337171
"82";"DEP";"_T";"_T";"POP";"D";2018;259124
"95";"DEP";"_T";"_T";"POP";"D";2018;1238581
"971";"DEP";"_T";"_T";"POP";"D";2018;387629
"52";"DEP";"_T";"_T";"POP";"D";2018;174069
"04";"DEP";"_T";"_T";"POP";"D";2018;164068
"49";"DEP";"_T";"_T";"POP";"D";2018;815883
"45";"DEP";"_T";"_T";"POP";"D";2018;678845
"92";"DEP";"_T";"_T";"POP";"D";2018;1619120
"973";"DEP";"_T";"_T";"POP";"D";2018;276128
"59";"DEP";"_T";"_T";"POP";"D";2018;2606234
"58";"DEP";"_T";"_T";"POP";"D";2018;205828
"44";"DEP";"_T";"_T";"POP";"D";2018;1412502
"36";"DEP";"_T";"_T";"POP";"D";2018;220595
"81";"DEP";"_T";"_T";"POP";"D";2018;388596
"14";"DEP";"_T";"_T";"POP";"D";2018;694056
"16";"DEP";"_T";"_T";"POP";"D";2018;351778
"05";"DEP";"_T";"_T";"POP";"D";2018;140698
"31";"DEP";"_T";"_T";"POP";"D";2018;1380672
"08";"DEP";"_T";"_T";"POP";"D";2018;271845
"46";"DEP";"_T";"_T";"POP";"D";2018;173929
"38";"DEP";"_T";"_T";"POP";"D";2018;1263563
"83";"DEP";"_T";"_T";"POP";"D";2018;1067697
"64";"DEP";"_T";"_T";"POP";"D";2018;679810
"85";"DEP";"_T";"_T";"POP";"D";2018;679991
"35";"DEP";"_T";"_T";"POP";"D";2018;1069228
"51";"DEP";"_T";"_T";"POP";"D";2018;567462
"39";"DEP";"_T";"_T";"POP";"D";2018;259746
"78";"DEP";"_T";"_T";"POP";"D";2018;1441398
"75";"DEP";"_T";"_T";"POP";"D";2018;2175601
"65";"DEP";"_T";"_T";"POP";"D";2018;229191
"2B";"DEP";"_T";"_T";"POP";"D";2018;180701
"79";"DEP";"_T";"_T";"POP";"D";2018;374799
"84";"DEP";"_T";"_T";"POP";"D";2018;559793
"29";"DEP";"_T";"_T";"POP";"D";2018;911735
"41";"DEP";"_T";"_T";"POP";"D";2018;330248
"2A";"DEP";"_T";"_T";"POP";"D";2018;157853
"974";"DEP";"_T";"_T";"POP";"D";2019;861210
"62";"DEP";"_T";"_T";"POP";"D";2019;1465278
"35";"DEP";"_T";"_T";"POP";"D";2019;1079498
"67";"DEP";"_T";"_T";"POP";"D";2019;1140057
"43";"DEP";"_T";"_T";"POP";"D";2019;227570
"05";"DEP";"_T";"_T";"POP";"D";2019;141220
"88";"DEP";"_T";"_T";"POP";"D";2019;364499
"01";"DEP";"_T";"_T";"POP";"D";2019;652432
"58";"DEP";"_T";"_T";"POP";"D";2019;204452
"82";"DEP";"_T";"_T";"POP";"D";2019;260669
"21";"DEP";"_T";"_T";"POP";"D";2019;534124
"69";"DEP";"_T";"_T";"POP";"D";2019;1875747
"77";"DEP";"_T";"_T";"POP";"D";2019;1421197
"976";"DEP";"_T";"_T";"POP";"D";2019;269579
"92";"DEP";"_T";"_T";"POP";"D";2019;1624357
"70";"DEP";"_T";"_T";"POP";"D";2019;235313
"53";"DEP";"_T";"_T";"POP";"D";2019;307062
"29";"DEP";"_T";"_T";"POP";"D";2019;915090
"55";"DEP";"_T";"_T";"POP";"D";2019;184083
"27";"DEP";"_T";"_T";"POP";"D";2019;599507
"26";"DEP";"_T";"_T";"POP";"D";2019;516762
"76";"DEP";"_T";"_T";"POP";"D";2019;1255633
"89";"DEP";"_T";"_T";"POP";"D";2019;335707
"24";"DEP";"_T";"_T";"POP";"D";2019;413223
"90";"DEP";"_T";"_T";"POP";"D";2019;141318
"48";"DEP";"_T";"_T";"POP";"D";2019;76604
"22";"DEP";"_T";"_T";"POP";"D";2019;600582
"39";"DEP";"_T";"_T";"POP";"D";2019;259199
"68";"DEP";"_T";"_T";"POP";"D";2019;767086
"37";"DEP";"_T";"_T";"POP";"D";2019;610079
"74";"DEP";"_T";"_T";"POP";"D";2019;826094
"61";"DEP";"_T";"_T";"POP";"D";2019;279942
"19";"DEP";"_T";"_T";"POP";"D";2019;240073
"40";"DEP";"_T";"_T";"POP";"D";2019;413690
"38";"DEP";"_T";"_T";"POP";"D";2019;1271166
"95";"DEP";"_T";"_T";"POP";"D";2019;1249674
"08";"DEP";"_T";"_T";"POP";"D";2019;270582
"04";"DEP";"_T";"_T";"POP";"D";2019;164308
"71";"DEP";"_T";"_T";"POP";"D";2019;551493
"80";"DEP";"_T";"_T";"POP";"D";2019;570559
"54";"DEP";"_T";"_T";"POP";"D";2019;733760
"23";"DEP";"_T";"_T";"POP";"D";2019;116617
"14";"DEP";"_T";"_T";"POP";"D";2019;694905
"91";"DEP";"_T";"_T";"POP";"D";2019;1301659
"15";"DEP";"_T";"_T";"POP";"D";2019;144692
"78";"DEP";"_T";"_T";"POP";"D";2019;1448207
"81";"DEP";"_T";"_T";"POP";"D";2019;389844
"09";"DEP";"_T";"_T";"POP";"D";2019;153287
"64";"DEP";"_T";"_T";"POP";"D";2019;682621
"79";"DEP";"_T";"_T";"POP";"D";2019;374878
"50";"DEP";"_T";"_T";"POP";"D";2019;495045
"63";"DEP";"_T";"_T";"POP";"D";2019;662152
"41";"DEP";"_T";"_T";"POP";"D";2019;329470
"11";"DEP";"_T";"_T";"POP";"D";2019;374070
"18";"DEP";"_T";"_T";"POP";"D";2019;302306
"03";"DEP";"_T";"_T";"POP";"D";2019;335975
"47";"DEP";"_T";"_T";"POP";"D";2019;331271
"85";"DEP";"_T";"_T";"POP";"D";2019;685442
"45";"DEP";"_T";"_T";"POP";"D";2019;680434
"06";"DEP";"_T";"_T";"POP";"D";2019;1094283
"02";"DEP";"_T";"_T";"POP";"D";2019;531345
"51";"DEP";"_T";"_T";"POP";"D";2019;566855
"36";"DEP";"_T";"_T";"POP";"D";2019;219316
"73";"DEP";"_T";"_T";"POP";"D";2019;436434
"49";"DEP";"_T";"_T";"POP";"D";2019;818273
"12";"DEP";"_T";"_T";"POP";"D";2019;279595
"13";"DEP";"_T";"_T";"POP";"D";2019;2043110
"972";"DEP";"_T";"_T";"POP";"D";2019;364508
"30";"DEP";"_T";"_T";"POP";"D";2019;748437
"94";"DEP";"_T";"_T";"POP";"D";2019;1407124
"56";"DEP";"_T";"_T";"POP";"D";2019;759684
